utt_id,session,start_time,end_time,duration,quality_codes,flags,category,split
tr-005_00278,tr-005,2160.401,2164.891,4.49,Good,TMC,jehe'a,dev
tr-005_00346,tr-005,2793.846,2797.701,3.855,EXC,,,
tr-005_00220,tr-005,1788.771,1792.396,3.625,MTS,BCO,mixed,
tr-005_00391,tr-005,3150.376,3155.136,4.76,Good,TMC,jehe'a,train
tr-005_00431,tr-005,3507.553,3511.683,4.13,Good,TMC,mixed,train
tr-005_00295,tr-005,2284.836,2288.366,3.53,Good,TMC,mixed,train
tr-005_00238,tr-005,1905.611,1908.561,2.95,Good,TMC,jehe'a,train
tr-005_00416,tr-005,3377.756,3380.426,2.67,Good,TMC,jehe'a,train
tr-005_00275,tr-005,2144.201,2151.791,7.59,Good,TMC,mixed,train
tr-005_00243,tr-005,1926.101,1930.856,4.755,Good,TMC,jehe'a,train
tr-010_02442,tr-010,341.733,344.423,2.69,Good,TMC,jehe'a,train
tr-009_02338,tr-009,3097.33,3099.576,2.246,Good,TMC,jehe'a,train
tr-010_02406,tr-010,61.815,63.995,2.18,Good,,guarani_only,test
tr-010_02463,tr-010,520.928,523.038,2.11,Good,TMC,guarani_only,train
tr-009_02071,tr-009,697.27,700.18,2.91,Good,TMC,guarani_only,train
tr-008_01881,tr-008,2600.156,2603.119,2.963,Good,,guarani_only,test
tr-008_01875,tr-008,2566.887,2570.774,3.887,Good,,guarani_only,train
tr-009_02063,tr-009,637.8,641.82,4.02,Good,NSY,guarani_only,train
tr-011_02946,tr-011,760.019,762.389,2.37,Good,,spanish_only,train
tr-011_03000,tr-011,1097.638,1099.976,2.338,CRT-A,,spanish_only,train
tr-008_01617,tr-008,558.902,561.212,2.31,Good,,spanish_only,train
tr-006_00961,tr-006,3119.515,3121.815,2.3,Good,TMC,mixed,train
tr-009_02146,tr-009,1395.642,1397.912,2.27,Good,,spanish_only,train
tr-010_02744,tr-010,2507.005,2513.26,6.255,MTS,,spanish_only,
tr-005_00437,tr-005,3564.043,3566.293,2.25,Good,,spanish_only,train
tr-009_02304,tr-009,2756.208,2758.408,2.2,Good,,spanish_only,train
tr-011_03089,tr-011,1766.514,1768.683,2.169,Good,,spanish_only,train
tr-011_02892,tr-011,346.366,348.526,2.16,Good,,spanish_only,train
tr-011_03081,tr-011,1714.179,1716.329,2.15,MTS,,spanish_only,
tr-010_02654,tr-010,1828.03,1830.15,2.12,Good,,spanish_only,dev
tr-005_00235,tr-005,1890.736,1892.846,2.11,Good,,spanish_only,dev
tr-005_00369,tr-005,3035.816,3037.906,2.09,Good,NSY,spanish_only,train
tr-005_00172,tr-005,1396.575,1398.62,2.045,Good,,spanish_only,train
tr-005_00440,tr-005,3601.043,3603.073,2.03,Good,,spanish_only,train
tr-006_00523,tr-006,425.57,427.58,2.01,Good,,spanish_only,train
tr-005_00057,tr-005,437.87,445.185,7.315,MTS,,spanish_only,
tr-011_02847,tr-011,10.03,18.81,8.78,Good,TMC,spanish_only,train
tr-008_01638,tr-008,669.991,675.116,5.125,Good,,spanish_only,train
tr-006_00906,tr-006,2816.66,2822.03,5.37,Good,,spanish_only,train
tr-008_01618,tr-008,561.936,566.561,4.625,Good,,spanish_only,dev
tr-006_00704,tr-006,1620.1,1624.08,3.98,Good,TMC,spanish_only,train
tr-008_01785,tr-008,1775.775,1779.124,3.349,MTS,,spanish_only,
tr-009_02121,tr-009,1195.215,1198.48,3.265,Good,,spanish_only,train
tr-008_01733,tr-008,1440.013,1443.222,3.209,EXC,,,
tr-006_01011,tr-006,3385.58,3388.77,3.19,Good,,spanish_only,train
tr-005_00361,tr-005,2964.606,2967.726,3.12,Good,,spanish_only,train
tr-010_02741,tr-010,2487.395,2490.504,3.109,Good,TMC,spanish_only,train
tr-011_03139,tr-011,2220.633,2223.719,3.086,Good,,spanish_only,train
tr-006_00964,tr-006,3141.37,3144.4,3.03,Good,TMC,spanish_only,train
tr-008_01593,tr-008,390.75,393.712,2.962,MTS,,mixed,
tr-010_02829,tr-010,3182.811,3185.746,2.935,Good,TMC,spanish_only,train
tr-008_01585,tr-008,315.995,318.911,2.916,Good,NSY,spanish_only,train
tr-007_01377,tr-007,2476.523,2479.423,2.9,Good,TMC,spanish_only,train
tr-011_03217,tr-011,2728.933,2731.766,2.833,EXC,,,
tr-006_00601,tr-006,867.28,870.11,2.83,Good,,spanish_only,train
tr-011_02878,tr-011,278.371,281.172,2.801,Good,TMC,spanish_only,train
tr-010_02643,tr-010,1738.755,1741.515,2.76,Good,,spanish_only,train
tr-009_02180,tr-009,1770.715,1773.417,2.702,Good,,spanish_only,train
tr-009_02112,tr-009,1123.917,1126.527,2.61,Good,,spanish_only,train
tr-006_00873,tr-006,2654.435,2656.975,2.54,Good,TMC,spanish_only,train
tr-010_02725,tr-010,2384.125,2386.648,2.523,Good,,spanish_only,dev
tr-006_00596,tr-006,835.11,837.61,2.5,Good,,spanish_only,train
tr-006_00742,tr-006,1867.32,1869.8,2.48,Good,,spanish_only,train
tr-008_01616,tr-008,555.962,558.417,2.455,Good,,spanish_only,train
tr-010_02591,tr-010,1369.003,1371.453,2.45,Good,,spanish_only,train
tr-008_01571,tr-008,183.12,185.535,2.415,MTS,,spanish_only,
tr-010_02747,tr-010,2523.14,2525.55,2.41,Good,TMC,spanish_only,train
tr-009_02354,tr-009,3236.929,3239.291,2.362,MTS,,spanish_only,
tr-007_01493,tr-007,3352.164,3354.507,2.343,Good,TMC,spanish_only,train
tr-007_01485,tr-007,3304.399,3306.729,2.33,Good,,spanish_only,dev
tr-008_01692,tr-008,1077.197,1079.515,2.318,Good,,spanish_only,train
tr-009_02185,tr-009,1791.69,1793.99,2.3,Good,,spanish_only,train
tr-009_02370,tr-009,3442.33,3444.622,2.292,Good,,spanish_only,dev
tr-011_02863,tr-011,140.12,142.394,2.274,MTS,,spanish_only,
tr-006_00846,tr-006,2495.96,2498.22,2.26,Good,,spanish_only,train
tr-007_01503,tr-007,3407.304,3413.299,5.995,MTS,,mixed,
tr-009_02251,tr-009,2352.41,2354.66,2.25,Good,,spanish_only,train
tr-009_02153,tr-009,1453.622,1455.842,2.22,Good,,spanish_only,train
tr-006_00657,tr-006,1261.63,1263.83,2.2,Good,TMC,spanish_only,train
tr-006_00612,tr-006,909.86,912.05,2.19,Good,,spanish_only,train
tr-005_00448,tr-005,3681.468,3687.703,6.235,MTS,BCO,spanish_only,
tr-006_00675,tr-006,1418.807,1420.962,2.155,Good,,spanish_only,train
tr-009_02168,tr-009,1630.48,1636.885,6.405,MTS,,spanish_only,
tr-007_01270,tr-007,1554.853,1556.953,2.1,Good,TMC,mixed,train
tr-010_02702,tr-010,2193.175,2195.25,2.075,Good,TMC,spanish_only,train
tr-008_01664,tr-008,892.065,894.105,2.04,Good,NSY,spanish_only,train
tr-010_02561,tr-010,1182.818,1184.858,2.04,Good,TMC,spanish_only,dev
tr-009_02264,tr-009,2456.13,2458.16,2.03,MTS,,spanish_only,
tr-011_03248,tr-011,2981.873,2983.899,2.026,Good,TMC,spanish_only,train
tr-009_02105,tr-009,1040.261,1054.259,13.998,Good,NCT,spanish_only,train
tr-006_00624,tr-006,971.845,980.305,8.46,Good,TMC,spanish_only,train
tr-007_01494,tr-007,3355.139,3360.534,5.395,Good,TMC,spanish_only,train
tr-009_02257,tr-009,2397.349,2401.852,4.503,MTS,,spanish_only,
tr-008_01707,tr-008,1230.522,1234.587,4.065,EXC,,,
tr-005_00351,tr-005,2832.391,2836.301,3.91,Good,,spanish_only,train
tr-009_02188,tr-009,1808.748,1812.466,3.718,Good,TMC,mixed,train
tr-005_00146,tr-005,1215.495,1219.095,3.6,Good,TMC,spanish_only,train
tr-007_01297,tr-007,1820.118,1823.528,3.41,Good,,spanish_only,train
tr-008_01710,tr-008,1246.797,1250.202,3.405,Good,,spanish_only,dev
tr-008_01563,tr-008,127.918,131.198,3.28,Good,,spanish_only,train
tr-008_01669,tr-008,926.083,929.31,3.227,Good,TMC,spanish_only,train
tr-008_01639,tr-008,675.121,678.176,3.055,Good,TMC,spanish_only,train
tr-010_02588,tr-010,1349.838,1352.798,2.96,Good,,spanish_only,train
tr-010_02822,tr-010,3120.226,3123.111,2.885,Good,,spanish_only,train
tr-010_02823,tr-010,3123.82,3126.684,2.864,Good,TMC,mixed,train
tr-011_02860,tr-011,111.512,121.688,10.176,MTS,,spanish_only,
tr-006_00830,tr-006,2412.295,2415.095,2.8,Good,,spanish_only,train
tr-010_02683,tr-010,2055.14,2057.87,2.73,Good,,spanish_only,train
tr-010_02631,tr-010,1636.815,1639.483,2.668,Good,TMC,spanish_only,train
tr-006_00501,tr-006,300.09,302.72,2.63,Good,TMC,mixed,train
tr-006_00806,tr-006,2250.8,2253.365,2.565,Good,,spanish_only,train
tr-010_02603,tr-010,1432.061,1434.586,2.525,Good,TMC,spanish_only,train
tr-006_00952,tr-006,3088.125,3090.56,2.435,Good,TMC,spanish_only,train
tr-010_02563,tr-010,1187.363,1189.793,2.43,MTS,,spanish_only,
tr-009_02115,tr-009,1154.78,1157.165,2.385,Good,,spanish_only,train
tr-006_00831,tr-006,2415.34,2417.71,2.37,Good,TMC,spanish_only,train
tr-011_03047,tr-011,1398.806,1401.159,2.353,Good,,spanish_only,train
tr-011_02936,tr-011,692.955,695.304,2.349,Good,,spanish_only,train
tr-006_00515,tr-006,392.2,394.54,2.34,Good,,spanish_only,train
tr-010_02687,tr-010,2079.3,2081.605,2.305,Good,TMC,spanish_only,train
tr-005_00096,tr-005,769.835,772.125,2.29,Good,,spanish_only,train
tr-010_02610,tr-010,1472.118,1474.398,2.28,CRT-A,,spanish_only,train
tr-011_03183,tr-011,2513.038,2518.462,5.424,MTS,,mixed,
tr-008_01643,tr-008,705.094,707.354,2.26,Good,,spanish_only,train
tr-011_02884,tr-011,312.608,318.212,5.604,CRT-A,,mixed,train
tr-007_01177,tr-007,721.15,723.39,2.24,Good,,spanish_only,dev
tr-007_01518,tr-007,3511.074,3513.304,2.23,MTS,BCO,jehe'a,
tr-010_02628,tr-010,1612.86,1615.038,2.178,MTS,,spanish_only,
tr-005_00350,tr-005,2828.971,2831.141,2.17,Good,TMC,spanish_only,train
tr-006_00478,tr-006,167.335,169.505,2.17,Good,TMC,spanish_only,train
tr-010_02554,tr-010,1140.338,1142.498,2.16,Good,,spanish_only,dev
tr-007_01130,tr-007,270.715,272.865,2.15,CRT-D,BLK,spanish_only,train
tr-005_00099,tr-005,777.45,779.59,2.14,MTS,BCO,spanish_only,
tr-009_02190,tr-009,1858.511,1860.631,2.12,Good,TMC,spanish_only,train
tr-007_01342,tr-007,2202.673,2204.773,2.1,Good,,spanish_only,train
tr-006_00692,tr-006,1515.042,1517.132,2.09,Good,,spanish_only,train
tr-011_03017,tr-011,1227.594,1229.684,2.09,Good,,spanish_only,train
tr-009_02137,tr-009,1298.247,1300.297,2.05,Good,,spanish_only,train
tr-010_02594,tr-010,1380.313,1382.348,2.035,MTS,,mixed,
tr-005_00053,tr-005,413.01,415.03,2.02,Good,TMC,spanish_only,train
tr-007_01262,tr-007,1501.294,1503.307,2.013,CRT-D,BLK,spanish_only,train
tr-011_03114,tr-011,2021.397,2028.457,7.06,MTS,,spanish_only,
tr-011_03040,tr-011,1348.514,1359.759,11.245,MTS,,spanish_only,
tr-008_01548,tr-008,3.078,7.786,4.708,EXC,,,
tr-010_02589,tr-010,1353.303,1357.888,4.585,Good,,spanish_only,train
tr-008_01565,tr-008,141.201,145.541,4.34,CRT-D,BLK,mixed,train
tr-011_02958,tr-011,826.764,830.444,3.68,CRT-A,,spanish_only,train
tr-005_00074,tr-005,565.13,568.68,3.55,MTS,BCO,mixed,
tr-006_00535,tr-006,519.08,522.46,3.38,Good,,spanish_only,train
tr-008_01923,tr-008,2922.872,2926.123,3.251,Good,,spanish_only,train
tr-006_00981,tr-006,3215.63,3218.705,3.075,Good,,spanish_only,train
tr-006_00547,tr-006,570.35,573.32,2.97,Good,,spanish_only,train
tr-010_02700,tr-010,2166.89,2169.78,2.89,Good,NSY,spanish_only,train
tr-009_02253,tr-009,2360.82,2363.58,2.76,Good,,spanish_only,train
tr-005_00082,tr-005,620.935,623.585,2.65,Good,,spanish_only,train
tr-008_01598,tr-008,412.327,414.967,2.64,Good,TMC,spanish_only,dev
tr-007_01506,tr-007,3424.189,3426.794,2.605,Good,,spanish_only,train
tr-010_02677,tr-010,2000.465,2003.03,2.565,MTS,,spanish_only,
tr-009_02244,tr-009,2322.48,2325,2.52,Good,,spanish_only,train
tr-007_01542,tr-007,3713.753,3716.266,2.513,Good,,spanish_only,train
tr-005_00338,tr-005,2739.591,2742.086,2.495,EXC,,,
tr-010_02827,tr-010,3154.001,3156.473,2.472,Good,,mixed,train
tr-010_02705,tr-010,2208.195,2210.626,2.431,CRT-A,,spanish_only,train
tr-008_01660,tr-008,843.96,846.385,2.425,Good,,spanish_only,train
tr-008_01700,tr-008,1151.271,1153.652,2.381,EXC,,,
tr-010_02675,tr-010,1994.316,1996.665,2.349,Good,TMC,spanish_only,dev
tr-007_01123,tr-007,239.865,242.185,2.32,CRT-D,BLK,spanish_only,train
tr-008_01605,tr-008,487.472,489.782,2.31,Good,,spanish_only,dev
tr-010_02616,tr-010,1520.598,1522.898,2.3,Good,TMC,spanish_only,train
tr-006_01039,tr-006,3572.095,3574.315,2.22,Good,TMC,spanish_only,train
tr-006_00577,tr-006,718.62,720.83,2.21,Good,,spanish_only,train
tr-008_01782,tr-008,1766.255,1768.451,2.196,Good,,spanish_only,train
tr-009_02343,tr-009,3136.04,3138.205,2.165,EXC,,,
tr-005_00159,tr-005,1281.29,1283.43,2.14,Good,TMC,spanish_only,train
tr-005_00051,tr-005,404.12,406.235,2.115,MTS,,spanish_only,
tr-009_02149,tr-009,1429.857,1431.939,2.082,Good,,spanish_only,train
tr-010_02640,tr-010,1729.865,1731.935,2.07,Good,,mixed,train
tr-009_02130,tr-009,1250.647,1252.682,2.035,Good,,spanish_only,train
tr-006_00923,tr-006,2906.875,2908.885,2.01,Good,TMC,spanish_only,train
tr-008_01950,tr-008,3101.373,3104.347,2.974,Good,,mixed,train
tr-008_01806,tr-008,1976.406,1979.32,2.914,Good,,mixed,train
tr-007_01174,tr-007,697.75,700.43,2.68,Good,TMC,mixed,train
tr-008_01864,tr-008,2462.89,2465.524,2.634,Good,,mixed,test
tr-009_02048,tr-009,439.172,441.765,2.593,Good,TMC,guarani_only,train
tr-009_02090,tr-009,882.12,884.633,2.513,MTS,BCO,mixed,
tr-006_00780,tr-006,2073.8,2076.29,2.49,Good,TMC,mixed,train
tr-007_01345,tr-007,2214.433,2216.863,2.43,Good,TMC,mixed,train
tr-008_01622,tr-008,590.582,592.927,2.345,CRT-A,,spanish_only,train
tr-008_01867,tr-008,2493.606,2495.912,2.306,EXC,,,
tr-010_02473,tr-010,597.838,600.143,2.305,Good,,jehe'a,train
tr-010_02516,tr-010,879.053,881.353,2.3,Good,,jehe'a,train
tr-007_01385,tr-007,2525.483,2527.728,2.245,EXC,,,
tr-010_02817,tr-010,3104.211,3106.431,2.22,Good,,mixed,train
tr-010_02445,tr-010,350.978,353.183,2.205,Good,TMC,mixed,train
tr-007_01291,tr-007,1794.548,1796.748,2.2,EXC,,,
tr-009_02259,tr-009,2407.9,2410.093,2.193,Good,TMC,spanish_only,train
tr-010_02509,tr-010,826.453,828.613,2.16,Good,TMC,mixed,train
tr-007_01267,tr-007,1540.028,1542.133,2.105,CRT-A,,mixed,train
tr-007_01450,tr-007,2977.372,2979.442,2.07,Good,TMC,jehe'a,train
tr-005_00044,tr-005,338.365,340.375,2.01,Good,,mixed,train
tr-009_02393,tr-009,3686.557,3687.981,1.424,CRT-A,,mixed,train
tr-010_02432,tr-010,266.348,283.543,17.195,MTS,BCO,jehe'a,
tr-008_01905,tr-008,2771.472,2774.949,3.477,Good,TMC,mixed,train
tr-009_02313,tr-009,2809.266,2812.55,3.284,Good,TMC,jehe'a,train
tr-009_02310,tr-009,2786.089,2789.341,3.252,Good,,mixed,train
tr-008_01805,tr-008,1972.623,1975.527,2.904,Good,,mixed,train
tr-007_01234,tr-007,1247.38,1249.926,2.546,Good,TMC,jehe'a,train
tr-008_01852,tr-008,2348.787,2351.176,2.389,Good,,mixed,train
tr-008_01896,tr-008,2685.7,2688.063,2.363,Good,,mixed,train
tr-008_01846,tr-008,2312.314,2314.579,2.265,Good,,mixed,dev
tr-009_02191,tr-009,1861.076,1872.927,11.851,Good,,jehe'a,train
tr-010_02543,tr-010,1063.303,1065.44,2.137,EXC,,,
tr-009_02361,tr-009,3283.05,3313.356,30.306,Good,TMC,jehe'a,dev
tr-008_01985,tr-008,3366.853,3369.389,2.536,EXC,,,
tr-007_01180,tr-007,773.94,792.94,19,Good,TMC,jehe'a,train
tr-009_02282,tr-009,2625.143,2634.264,9.121,EXC,,,
tr-008_01829,tr-008,2134.33,2151.897,17.567,MTS,,jehe'a,
tr-008_01946,tr-008,3075.703,3077.836,2.133,Good,,jehe'a,train
tr-007_01311,tr-007,1925.933,1945.809,19.876,CRT-D,BLK,jehe'a,train
tr-006_00866,tr-006,2598.615,2619.51,20.895,Good,,spanish_only,train
tr-010_02469,tr-010,551.533,575.233,23.7,MTS,BCO,jehe'a,
tr-008_01892,tr-008,2659.511,2677.309,17.798,MTS,,mixed,
tr-006_00684,tr-006,1463.251,1479.147,15.896,Good,TMC,mixed,train
tr-011_02905,tr-011,406.852,418.858,12.006,CRT-D,BLK,mixed,train
tr-010_02494,tr-010,719.858,739.753,19.895,CRT-A,,jehe'a,train
tr-011_02867,tr-011,172.587,187.542,14.955,MTS,BCO,mixed,
tr-011_02937,tr-011,695.48,710.979,15.499,CRT-D,BLK,jehe'a,train
tr-010_02664,tr-010,1904.11,1921.345,17.235,MTS,,jehe'a,
tr-007_01510,tr-007,3440.589,3452.064,11.475,MTS,,mixed,
tr-005_00119,tr-005,1002.29,1021.31,19.02,CRT-D,BLK,mixed,train
tr-006_00486,tr-006,204.145,223.115,18.97,Good,TMC,mixed,train
tr-007_01538,tr-007,3682.718,3701.304,18.586,Good,TMC,jehe'a,train
tr-010_02537,tr-010,998.638,1011.25,12.612,MTS,,jehe'a,
tr-010_02648,tr-010,1781.71,1801.055,19.345,MTS,,spanish_only,
tr-011_03053,tr-011,1438.434,1454.749,16.315,MTS,,spanish_only,
tr-011_02989,tr-011,1025.709,1044.089,18.38,Good,,mixed,train
tr-009_02360,tr-009,3256.085,3282.318,26.233,CRT-D,BLK,jehe'a,train
tr-010_02756,tr-010,2572.915,2596.545,23.63,MTS,BCO,mixed,
tr-010_02434,tr-010,287.753,304.263,16.51,CRT-D,BLK,jehe'a,train
tr-010_02462,tr-010,499.188,519.918,20.73,MTS,,jehe'a,
tr-011_03266,tr-011,3088.125,3103.358,15.233,MTS,,mixed,
tr-008_01857,tr-008,2381.841,2412.299,30.458,MTS,,jehe'a,
tr-008_01731,tr-008,1411.87,1436.033,24.163,MTS,,mixed,
tr-008_01772,tr-008,1683.695,1699.46,15.765,MTS,,jehe'a,
tr-005_00441,tr-005,3603.963,3617.543,13.58,MTS,BCO,mixed,
tr-005_00141,tr-005,1173.435,1185.56,12.125,CRT-D,BLK,spanish_only,dev
tr-007_01309,tr-007,1901.193,1923.395,22.202,MTS,,mixed,
tr-011_03056,tr-011,1488.889,1505.301,16.412,Good,,mixed,train
tr-007_01164,tr-007,602.885,614.34,11.455,MTS,,mixed,
tr-007_01351,tr-007,2246.273,2273.803,27.53,MTS,,jehe'a,
tr-011_03269,tr-011,3115.303,3138.098,22.795,MTS,,mixed,
tr-009_02035,tr-009,291.667,335.035,43.368,CRT-D,BLK,jehe'a,train
tr-009_02213,tr-009,2020.779,2036.179,15.4,Good,,mixed,train
tr-011_03012,tr-011,1200.916,1212.212,11.296,MTS,,mixed,
tr-008_01836,tr-008,2224.908,2241.92,17.012,MTS,,jehe'a,
tr-005_00006,tr-005,61.73,81.57,19.84,MTS,,mixed,
tr-006_00726,tr-006,1755.7,1779.66,23.96,MTS,,mixed,
tr-011_03171,tr-011,2397.968,2413.427,15.459,EXC,,,
tr-010_02430,tr-010,240.878,261.643,20.765,Good,TMC,jehe'a,train
tr-011_03233,tr-011,2873.869,2891.449,17.58,CRT-D,BLK,mixed,train
tr-010_02706,tr-010,2210.626,2232.685,22.059,Good,TMC,mixed,train
tr-010_02645,tr-010,1751.784,1774.46,22.676,Good,TMC,mixed,train
tr-009_02373,tr-009,3472.753,3494.336,21.583,MTS,,spanish_only,
tr-011_03170,tr-011,2383.171,2397.968,14.797,EXC,,,
tr-011_03271,tr-011,3153.614,3169.114,15.5,MTS,,mixed,
tr-010_02701,tr-010,2170.85,2192.974,22.124,Good,TMC,mixed,train
tr-007_01280,tr-007,1602.253,1624.928,22.675,MTS,,jehe'a,
tr-008_01815,tr-008,2041.934,2071.641,29.707,MTS,,jehe'a,
tr-008_01663,tr-008,875.666,892.065,16.399,MTS,BCO,mixed,
tr-011_03118,tr-011,2061.138,2075.104,13.966,MTS,,mixed,
tr-011_03112,tr-011,1997.879,2019.347,21.468,MTS,,mixed,
tr-006_00915,tr-006,2857.525,2879.29,21.765,Good,TMC,jehe'a,train
tr-007_01197,tr-007,929.8,963.26,33.46,MTS,TMC,jehe'a,
tr-009_02224,tr-009,2147.265,2162.302,15.037,Good,TMC,mixed,dev
tr-006_00651,tr-006,1188.097,1209.92,21.823,Good,TMC,spanish_only,train
tr-006_01008,tr-006,3351.13,3374.878,23.748,Good,TMC,jehe'a,train
tr-006_00507,tr-006,327.97,353.78,25.81,Good,TMC,mixed,train
tr-007_01467,tr-007,3115.422,3145.084,29.662,MTS,BCO,jehe'a,
tr-008_01924,tr-008,2926.123,2957.04,30.917,MTS,,jehe'a,
tr-006_00888,tr-006,2722.48,2745.505,23.025,Good,TMC,mixed,train
tr-011_02900,tr-011,379.707,393.987,14.28,CRT-D,BLK,mixed,train
tr-009_02206,tr-009,1967.526,1992.661,25.135,MTS,,jehe'a,
tr-007_01111,tr-007,176.11,197.51,21.4,CRT-D,BLK,mixed,train
tr-008_01761,tr-008,1607.798,1632.05,24.252,MTS,,mixed,
tr-007_01463,tr-007,3052.482,3078.63,26.148,MTS,TMC,jehe'a,
tr-006_01051,tr-006,3626.94,3650.46,23.52,Good,TMC,jehe'a,train
tr-010_02794,tr-010,2888.18,2919.795,31.615,Good,TMC,mixed,train
tr-010_02774,tr-010,2730.91,2755.9,24.99,Good,TMC,spanish_only,train
tr-011_03075,tr-011,1646.284,1672.439,26.155,MTS,,mixed,
tr-008_01644,tr-008,707.355,738.629,31.274,MTS,BCO,jehe'a,
tr-010_02667,tr-010,1933.645,1971.86,38.215,Good,TMC,mixed,train
tr-009_02237,tr-009,2242,2264.76,22.76,MTS,,mixed,
tr-010_02407,tr-010,63.995,102.452,38.457,Good,TMC,jehe'a,train
tr-006_00653,tr-006,1214.61,1236.675,22.065,Good,TMC,mixed,train
tr-007_01316,tr-007,2012.663,2043.859,31.196,CRT-D,BLK,jehe'a,train
tr-007_01103,tr-007,50.705,91.85,41.145,MTS,BCO,jehe'a,
tr-007_01528,tr-007,3581.994,3620.299,38.305,Good,TMC,jehe'a,train
tr-011_03232,tr-011,2846.458,2873.313,26.855,MTS,,mixed,
tr-011_03176,tr-011,2440.202,2465.399,25.197,MTS,,mixed,
tr-007_01257,tr-007,1447.648,1483.313,35.665,Good,TMC,mixed,train
tr-009_02301,tr-009,2710.18,2747.275,37.095,Good,TMC,spanish_only,train
tr-010_02456,tr-010,418.373,460.723,42.35,MTS,TMC,jehe'a,
tr-008_01576,tr-008,212.695,258.58,45.885,Good,TMC,mixed,test
tr-008_01600,tr-008,419.432,470.6,51.168,Good,,mixed,dev
tr-007_01471,tr-007,3161.849,3194.404,32.555,Good,TMC,jehe'a,train
tr-011_02873,tr-011,219.234,251.958,32.724,Good,TMC,mixed,dev
tr-011_03055,tr-011,1461.723,1488.699,26.976,MTS,,mixed,
tr-007_01218,tr-007,1103.62,1149.575,45.955,Good,TMC,jehe'a,train
tr-007_01135,tr-007,290.155,339.61,49.455,Good,TMC,mixed,train
tr-011_02907,tr-011,423.378,458.991,35.613,Good,TMC,jehe'a,train
tr-009_02189,tr-009,1816.21,1858.262,42.052,MTS,NSY,jehe'a,
tr-011_03129,tr-011,2137.819,2175.374,37.555,MTS,,mixed,
tr-011_02927,tr-011,612.492,647.134,34.642,Good,TMC,mixed,train
tr-008_01688,tr-008,1030.68,1067.625,36.945,MTS,BCO,jehe'a,
tr-011_03099,tr-011,1868.504,1901.994,33.49,MTS,,mixed,
tr-007_01187,tr-007,825.99,874.45,48.46,MTS,TMC,jehe'a,
tr-006_00641,tr-006,1058.025,1104.31,46.285,Good,TMC,mixed,test
tr-007_01364,tr-007,2340.653,2391.233,50.58,Good,TMC,mixed,train
tr-006_00693,tr-006,1517.257,1576.62,59.363,Good,TMC,jehe'a,test
tr-007_01283,tr-007,1635.088,1708.278,73.19,Good,TMC,jehe'a,train
tr-005_00174,tr-005,1401.73,1403.79,2.06,EXC,,,
tr-005_00133,tr-005,1115.22,1133.38,18.16,CRT-D,BLK,jehe'a,train
tr-005_00390,tr-005,3133.251,3150.256,17.005,MTS,,mixed,
tr-005_00355,tr-005,2873.311,2895.361,22.05,MTS,,jehe'a,
tr-005_00317,tr-005,2496.941,2518.146,21.205,CRT-D,BLK,jehe'a,train
tr-005_00435,tr-005,3538.338,3559.768,21.43,MTS,BCO,jehe'a,
tr-005_00265,tr-005,2078.206,2094.736,16.53,EXC,,,
tr-005_00330,tr-005,2650.511,2672.396,21.885,CRT-D,BLK,jehe'a,train
tr-005_00352,tr-005,2838.861,2864.456,25.595,MTS,TMC,jehe'a,
tr-005_00357,tr-005,2898.366,2921.431,23.065,MTS,TMC,jehe'a,
tr-005_00107,tr-005,814.71,846.315,31.605,CRT-D,BLK,jehe'a,train
tr-005_00257,tr-005,2022.106,2040.851,18.745,EXC,,,
tr-005_00118,tr-005,978.92,1001.83,22.91,MTS,,mixed,
tr-005_00306,tr-005,2389.421,2419.326,29.905,MTS,TMC,jehe'a,
tr-005_00109,tr-005,851.765,884.185,32.42,MTS,TMC,mixed,
tr-005_00230,tr-005,1838.376,1870.501,32.125,CRT-D,BLK,mixed,train
tr-005_00419,tr-005,3404.336,3423.816,19.48,MTS,TMC,jehe'a,
tr-005_00329,tr-005,2622.046,2650.511,28.465,CRT-D,BLK,jehe'a,dev
tr-005_00439,tr-005,3570.398,3600.913,30.515,EXC,,,
tr-005_00397,tr-005,3214.461,3262.421,47.96,CRT-D,BLK,jehe'a,train
tr-009_02045,tr-009,414.213,418.474,4.261,Good,TMC,guarani_only,train
tr-010_02420,tr-010,184.925,187.066,2.141,Good,,guarani_only,
tr-009_02020,tr-009,197.865,203.402,5.537,EXC,,,
tr-008_01547,tr-008,0.97,3.078,2.108,EXC,,,
tr-010_02417,tr-010,163.945,171.42,7.475,Good,TMC,jehe'a,train
tr-010_02464,tr-010,523.168,527.358,4.19,Good,TMC,mixed,train
